participant,computer_number,exp_condition,trial_type,set_type,set,difficulty_level,stim_order,stim_1_phy,stim_2_phy,stim_3_phy,stim_1_psy,stim_2_psy,stim_3_psy,stim_1_phy_shuffled,stim_2_phy_shuffled,stim_3_phy_shuffled,stim_1_psy_shuffled,stim_2_psy_shuffled,stim_3_psy_shuffled,key_correct_1,key_correct_2,key_resp,choice_num,choice_stim_phy,choice_stim_psy,correct,rt,stim_min,stim_max,choice
1,1,centered,attraction,trinary,l-s-dl,easy,[0 2 1],247,301,331.0,10.25,14.25,16.25,247,331,301,10.25,16.25,14.25,j,NA,j,1,247,10.25,1,2.0972301959991455,10.25,16.25,s
1,1,centered,attraction,trinary,l-s-ds,equal_1_jnd,[0 1 2],247,273,224.0,10.25,12.25,8.25,247,273,224,10.25,12.25,8.25,j,k,j,1,247,10.25,1,1.9344542026519775,10.25,8.25,ds
1,1,centered,filler,binary,NA,NA,[1 0],275,392,NA,12.429210194719555,19.694879207527265,NA,392,275,NA,19.694879207527265,12.429210194719555,NA,k,NA,k,2,275,12.429210194719555,1,2.080918550491333,12.4292101947196,19.6948792075273,NA
1,1,centered,filler,trinary,NA,NA,[2 0 1],283,401,165.0,12.982958076801571,20.14122284366749,2.0,165,283,401,2,12.982958076801571,20.14122284366749,k,NA,j,1,165,2,0,4.320302724838257,12.9829580768016,20.1412228436675,NA
1,1,centered,attraction,trinary,l-s-ds,easy,[0 1 2],247,301,224.0,10.25,14.25,8.25,247,301,224,10.25,14.25,8.25,j,NA,j,1,247,10.25,1,1.81819748878479,10.25,8.25,ds
1,1,centered,filler,trinary,NA,NA,[1 2 0],232,272,361.0,8.897313637584615,12.21474049554672,18.0,272,361,232,12.21474049554672,18,8.897313637584615,l,NA,j,1,272,12.21474049554672,0,1.5420565605163574,12.2147404955467,8.89731363758461,NA
1,1,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,1.6655933856964111,10.25,14.25,s
1,1,centered,attraction,trinary,l-s-dl,difficult,[1 2 0],247,286,316.0,10.25,13.25,15.25,286,316,247,13.25,15.25,10.25,l,NA,k,2,316,15.25,0,2.32524037361145,10.25,15.25,dl
1,1,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,k,2,224,8.25,0,1.1515579223632812,12.25,8.25,l
1,1,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,k,2,247,10.25,1,4.4524853229522705,10.25,12.25,s
1,1,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,k,2,247,10.25,1,0.6900217533111572,10.25,12.25,s
1,1,centered,filler,binary,NA,NA,[0 1],241,219,NA,9.692925932172274,7.763479906716384,NA,241,219,NA,9.692925932172274,7.763479906716384,NA,j,NA,j,1,241,9.692925932172274,1,0.9979913234710693,7.76347990671638,9.69292593217227,NA
1,1,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,0.9974350929260254,13.25,9.25,l
1,1,centered,filler,trinary,NA,NA,[0 2 1],261,331,158.0,11.361942909958636,16.24591615400277,1.0,261,158,331,11.361942909958636,1,16.24591615400277,j,NA,j,1,261,11.361942909958636,1,3.973539113998413,1.0,16.2459161540028,NA
1,1,centered,attraction,trinary,l-s-ds,equal_1_jnd,[0 1 2],247,273,224.0,10.25,12.25,8.25,247,273,224,10.25,12.25,8.25,j,k,j,1,247,10.25,1,3.684022903442383,10.25,8.25,ds
1,1,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,k,2,247,10.25,1,1.119307041168213,10.25,13.25,s
1,1,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,2.2273035049438477,12.25,9.25,l
1,1,centered,filler,binary,NA,NA,[0 1],232,171,NA,8.908381653481424,2.6258213486289605,NA,232,171,NA,8.908381653481424,2.6258213486289605,NA,j,NA,j,1,232,8.908381653481424,1,2.3303143978118896,2.62582134862896,8.90838165348142,NA
1,1,centered,attraction,trinary,l-s-dl,easy,[0 1 2],224,273,301.0,8.25,12.25,14.25,224,273,301,8.25,12.25,14.25,k,NA,j,1,224,8.25,0,1.3862583637237549,12.25,8.25,dl
1,1,centered,attraction,trinary,l-s-ds,equal_2_jnd,[0 2 1],236,286,214.0,9.25,13.25,7.25,236,214,286,9.25,7.25,13.25,j,l,j,1,236,9.25,1,3.2618777751922607,13.25,9.25,l
1,1,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,k,2,224,8.25,0,2.048717498779297,12.25,8.25,l
1,1,centered,attraction,trinary,l-s-ds,difficult,[2 0 1],247,286,224.0,10.25,13.25,8.25,224,247,286,8.25,10.25,13.25,k,NA,j,1,224,8.25,0,1.4716565608978271,10.25,8.25,l
1,1,centered,filler,trinary,NA,NA,[1 0 2],321,312,418.0,15.58609528635886,15.020702904439531,21.0,312,321,418,15.020702904439531,15.58609528635886,21,k,NA,j,1,312,15.020702904439531,0,6.172548532485962,15.0207029044395,21.0,NA
1,1,centered,attraction,trinary,l-s-dl,difficult,[0 1 2],236,273,301.0,9.25,12.25,14.25,236,273,301,9.25,12.25,14.25,k,NA,j,1,236,9.25,0,1.1972453594207764,12.25,9.25,dl
1,1,centered,attraction,trinary,l-s-ds,difficult,[2 0 1],236,273,214.0,9.25,12.25,7.25,214,236,273,7.25,9.25,12.25,l,NA,k,2,236,9.25,0,0.8417413234710693,12.25,9.25,l
1,1,centered,attraction,trinary,l-s-ds,easy,[1 0 2],224,273,203.0,8.25,12.25,6.25,273,224,203,12.25,8.25,6.25,j,NA,k,2,224,8.25,0,7.229394197463989,12.25,8.25,l
1,1,centered,attraction,trinary,l-s-dl,equal_1_jnd,[1 0 2],247,273,301.0,10.25,12.25,14.25,273,247,301,12.25,10.25,14.25,k,j,k,2,247,10.25,1,1.1761584281921387,10.25,14.25,s
1,1,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,0.8975050449371338,12.25,9.25,l
1,1,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,k,2,247,10.25,1,0.9506676197052002,10.25,13.25,s
1,1,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,j,1,286,13.25,1,1.1857209205627441,13.25,9.25,s
1,1,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,k,2,286,13.25,1,3.747016429901123,13.25,9.25,s
1,1,centered,filler,trinary,NA,NA,[0 2 1],278,289,327.0,12.672850561937024,13.434216311434284,16.0,278,327,289,12.672850561937024,16,13.434216311434284,j,NA,j,1,278,12.672850561937024,1,2.42918062210083,12.672850561937,16.0,NA
1,1,centered,filler,trinary,NA,NA,[0 1 2],261,331,158.0,11.361942909958636,16.24591615400277,1.0,261,331,158,11.361942909958636,16.24591615400277,1,j,NA,j,1,261,11.361942909958636,1,1.2150824069976807,1.0,16.2459161540028,NA
1,1,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,k,2,273,12.25,1,1.635679006576538,10.25,12.25,l
1,1,centered,filler,trinary,NA,NA,[1 2 0],272,185,211.0,12.167162566676303,4.285864474950358,7.0,185,211,272,4.285864474950358,7,12.167162566676303,l,NA,j,1,185,4.285864474950358,0,1.8789091110229492,12.1671625666763,7.0,NA
1,1,centered,filler,trinary,NA,NA,[2 1 0],248,448,269.0,10.345305104835688,22.443864309461787,12.0,269,448,248,12,22.443864309461787,10.345305104835688,l,NA,j,1,269,12,0,2.680199384689331,10.3453051048357,22.4438643094618,NA
1,1,centered,attraction,trinary,l-s-ds,difficult,[0 1 2],236,273,214.0,9.25,12.25,7.25,236,273,214,9.25,12.25,7.25,k,NA,j,1,236,9.25,0,5.835589408874512,12.25,9.25,l
1,1,centered,filler,binary,NA,NA,[0 1],272,237,NA,12.178297551202068,9.388482722570188,NA,272,237,NA,12.178297551202068,9.388482722570188,NA,j,NA,k,2,237,9.388482722570188,0,2.1447362899780273,12.1782975512021,9.38848272257019,NA
1,1,centered,attraction,trinary,l-s-dl,difficult,[2 0 1],236,273,301.0,9.25,12.25,14.25,301,236,273,14.25,9.25,12.25,l,NA,k,2,236,9.25,0,4.576333522796631,12.25,9.25,dl
1,1,centered,attraction,binary,l-s,difficult,[0 1],247,286,NA,10.25,13.25,NA,247,286,NA,10.25,13.25,NA,j,NA,j,1,247,10.25,1,1.6375494003295898,10.25,13.25,s
1,1,centered,attraction,trinary,l-s-ds,equal_2_jnd,[2 0 1],236,286,214.0,9.25,13.25,7.25,214,236,286,7.25,9.25,13.25,k,l,k,2,236,9.25,1,1.4681551456451416,13.25,9.25,l
1,1,centered,filler,trinary,NA,NA,[2 1 0],242,154,379.0,9.81086720334078,0.4888625058811158,19.0,379,154,242,19,0.4888625058811158,9.81086720334078,l,NA,k,2,154,0.4888625058811158,0,3.6508736610412598,0.488862505881116,9.81086720334078,NA
1,1,centered,attraction,trinary,l-s-dl,equal_1_jnd,[2 0 1],247,273,301.0,10.25,12.25,14.25,301,247,273,14.25,10.25,12.25,k,l,k,2,247,10.25,1,1.873884677886963,10.25,14.25,s
1,1,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,k,2,236,9.25,1,2.594963312149048,13.25,9.25,l
1,1,centered,attraction,binary,l-s,difficult,[0 1],236,273,NA,9.25,12.25,NA,236,273,NA,9.25,12.25,NA,k,NA,j,1,236,9.25,0,1.755370855331421,12.25,9.25,l
1,1,centered,attraction,trinary,l-s-ds,equal_2_jnd,[0 1 2],236,286,214.0,9.25,13.25,7.25,236,286,214,9.25,13.25,7.25,j,k,j,1,236,9.25,1,2.891937732696533,13.25,9.25,l
1,1,centered,attraction,trinary,l-s-dl,difficult,[1 2 0],247,286,316.0,10.25,13.25,15.25,286,316,247,13.25,15.25,10.25,l,NA,k,2,316,15.25,0,2.8266680240631104,10.25,15.25,dl
1,1,centered,attraction,trinary,l-s-ds,equal_1_jnd,[0 2 1],247,273,224.0,10.25,12.25,8.25,247,224,273,10.25,8.25,12.25,j,l,j,1,247,10.25,1,3.632845640182495,10.25,8.25,ds
1,1,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,j,1,273,12.25,1,0.9928045272827148,12.25,9.25,s
1,1,centered,attraction,binary,l-s,difficult,[0 1],247,286,NA,10.25,13.25,NA,247,286,NA,10.25,13.25,NA,j,NA,k,2,286,13.25,0,0.7418158054351807,10.25,13.25,l
1,1,centered,filler,binary,NA,NA,[0 1],241,219,NA,9.692925932172274,7.763479906716384,NA,241,219,NA,9.692925932172274,7.763479906716384,NA,j,NA,j,1,241,9.692925932172274,1,1.2399060726165771,7.76347990671638,9.69292593217227,NA
1,1,centered,attraction,trinary,l-s-dl,easy,[2 0 1],247,301,331.0,10.25,14.25,16.25,331,247,301,16.25,10.25,14.25,k,NA,k,2,247,10.25,1,1.2414581775665283,10.25,16.25,s
1,1,centered,filler,binary,NA,NA,[1 0],258,204,NA,11.11596568841289,6.259801906999201,NA,204,258,NA,6.259801906999201,11.11596568841289,NA,k,NA,k,2,258,11.11596568841289,1,1.2065324783325195,11.1159656884129,6.2598019069992,NA
1,1,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,j,1,273,12.25,1,1.4856839179992676,12.25,8.25,s
1,1,centered,filler,trinary,NA,NA,[0 2 1],275,271,182.0,12.454308774276392,12.122597752022555,4.0,275,182,271,12.454308774276392,4,12.122597752022555,j,NA,k,2,182,4,0,1.6479618549346924,12.1225977520226,4.0,NA
1,1,centered,filler,binary,NA,NA,[1 0],244,284,NA,9.965048890455945,13.076051014359107,NA,284,244,NA,13.076051014359107,9.965048890455945,NA,k,NA,k,2,244,9.965048890455945,1,1.487870454788208,13.0760510143591,9.96504889045594,NA
1,1,centered,attraction,trinary,l-s-ds,easy,[0 2 1],224,273,203.0,8.25,12.25,6.25,224,203,273,8.25,6.25,12.25,l,NA,j,1,224,8.25,0,2.783184289932251,12.25,8.25,l
1,1,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,k,2,247,10.25,1,0.987116813659668,10.25,14.25,s
1,1,centered,attraction,trinary,l-s-dl,difficult,[2 1 0],236,273,301.0,9.25,12.25,14.25,301,273,236,14.25,12.25,9.25,k,NA,k,2,273,12.25,1,3.5159718990325928,12.25,9.25,s
1,1,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,j,1,286,13.25,1,0.9354722499847412,13.25,9.25,s
1,1,centered,attraction,trinary,l-s-ds,difficult,[1 2 0],247,286,224.0,10.25,13.25,8.25,286,224,247,13.25,8.25,10.25,l,NA,k,2,224,8.25,0,3.379582405090332,10.25,8.25,l
1,1,centered,attraction,trinary,l-s-dl,equal_2_jnd,[0 1 2],236,286,316.0,9.25,13.25,15.25,236,286,316,9.25,13.25,15.25,j,k,j,1,236,9.25,1,2.405022621154785,13.25,9.25,dl
1,1,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,k,2,247,10.25,1,1.1962597370147705,10.25,14.25,s
1,1,centered,filler,trinary,NA,NA,[0 1 2],214,344,361.0,7.259586441660442,17.02235630946234,18.0,214,344,361,7.259586441660442,17.02235630946234,18,j,NA,k,2,344,17.02235630946234,0,4.120134115219116,17.0223563094623,7.25958644166044,NA
1,1,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,3.2499120235443115,10.25,14.25,s
1,1,centered,attraction,trinary,l-s-ds,difficult,[0 1 2],247,286,224.0,10.25,13.25,8.25,247,286,224,10.25,13.25,8.25,j,NA,j,1,247,10.25,1,1.244507074356079,10.25,8.25,ds
1,1,centered,attraction,trinary,l-s-dl,difficult,[0 1 2],247,286,316.0,10.25,13.25,15.25,247,286,316,10.25,13.25,15.25,j,NA,j,1,247,10.25,1,0.5937073230743408,10.25,15.25,s
1,1,centered,attraction,trinary,l-s-dl,equal_1_jnd,[0 2 1],247,273,301.0,10.25,12.25,14.25,247,301,273,10.25,14.25,12.25,j,l,j,1,247,10.25,1,0.7944939136505127,10.25,14.25,s
1,1,centered,filler,trinary,NA,NA,[2 1 0],271,200,191.0,12.140217947418758,5.942907377611846,5.0,191,200,271,5,5.942907377611846,12.140217947418758,l,NA,k,2,200,5.942907377611846,0,2.210144281387329,12.1402179474188,5.94290737761185,NA
1,1,centered,attraction,trinary,l-s-dl,difficult,[0 1 2],247,286,316.0,10.25,13.25,15.25,247,286,316,10.25,13.25,15.25,j,NA,j,1,247,10.25,1,2.205051898956299,10.25,15.25,s
1,1,centered,filler,trinary,NA,NA,[1 2 0],283,401,165.0,12.982958076801571,20.14122284366749,2.0,401,165,283,20.14122284366749,2,12.982958076801571,l,NA,j,1,401,20.14122284366749,0,1.9397926330566406,12.9829580768016,20.1412228436675,NA
1,1,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,2.0754940509796143,13.25,9.25,l
1,1,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,j,1,273,12.25,1,1.4281718730926514,12.25,9.25,s
1,1,centered,attraction,binary,l-s,difficult,[0 1],236,273,NA,9.25,12.25,NA,236,273,NA,9.25,12.25,NA,k,NA,j,1,236,9.25,0,0.8210394382476807,12.25,9.25,l
1,1,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,j,1,286,13.25,0,2.6398792266845703,10.25,13.25,l
1,1,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,j,1,273,12.25,1,0.7177767753601074,10.25,12.25,l
1,1,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,2.6508774757385254,10.25,14.25,s
1,1,centered,filler,binary,NA,NA,[0 1],275,392,NA,12.429210194719555,19.694879207527265,NA,275,392,NA,12.429210194719555,19.694879207527265,NA,j,NA,j,1,275,12.429210194719555,1,0.8532688617706299,12.4292101947196,19.6948792075273,NA
1,1,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,j,1,273,12.25,1,2.0783257484436035,12.25,8.25,s
1,1,centered,attraction,trinary,l-s-dl,easy,[0 2 1],224,273,301.0,8.25,12.25,14.25,224,301,273,8.25,14.25,12.25,l,NA,j,1,224,8.25,0,1.8411314487457275,12.25,8.25,dl
1,1,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,1.8798742294311523,12.25,9.25,l
1,1,centered,attraction,trinary,l-s-dl,easy,[1 0 2],247,301,331.0,10.25,14.25,16.25,301,247,331,14.25,10.25,16.25,k,NA,k,2,247,10.25,1,1.0708520412445068,10.25,16.25,s
1,1,centered,attraction,binary,l-s,difficult,[0 1],236,273,NA,9.25,12.25,NA,236,273,NA,9.25,12.25,NA,k,NA,j,1,236,9.25,0,1.427722454071045,12.25,9.25,l
1,1,centered,attraction,trinary,l-s-ds,easy,[0 2 1],247,301,224.0,10.25,14.25,8.25,247,224,301,10.25,8.25,14.25,j,NA,j,1,247,10.25,1,4.326265335083008,10.25,8.25,ds
1,1,centered,attraction,trinary,l-s-dl,easy,[2 0 1],224,273,301.0,8.25,12.25,14.25,301,224,273,14.25,8.25,12.25,l,NA,k,2,224,8.25,0,1.0357396602630615,12.25,8.25,dl
1,1,centered,attraction,trinary,l-s-ds,equal_1_jnd,[0 2 1],247,273,224.0,10.25,12.25,8.25,247,224,273,10.25,8.25,12.25,j,l,j,1,247,10.25,1,1.6192774772644043,10.25,8.25,ds
1,1,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,j,1,247,10.25,1,0.6477010250091553,10.25,12.25,s
1,1,centered,filler,trinary,NA,NA,[2 1 0],294,169,257.0,13.812996056050542,2.4959196138661355,11.0,257,169,294,11,2.4959196138661355,13.812996056050542,l,NA,j,1,257,11,0,0.8914248943328857,11.0,2.49591961386614,NA
1,1,centered,filler,trinary,NA,NA,[2 1 0],321,312,418.0,15.58609528635886,15.020702904439531,21.0,418,312,321,21,15.020702904439531,15.58609528635886,l,NA,k,2,312,15.020702904439531,0,3.9210660457611084,15.0207029044395,21.0,NA
1,1,centered,filler,binary,NA,NA,[1 0],283,301,NA,13.01668875599818,14.257775298901834,NA,301,283,NA,14.257775298901834,13.01668875599818,NA,k,NA,k,2,283,13.01668875599818,1,4.302119016647339,13.0166887559982,14.2577752989018,NA
1,1,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,j,1,247,10.25,1,0.9418768882751465,10.25,12.25,s
1,1,centered,attraction,trinary,l-s-ds,difficult,[0 1 2],247,286,224.0,10.25,13.25,8.25,247,286,224,10.25,13.25,8.25,j,NA,j,1,247,10.25,1,1.294604778289795,10.25,8.25,ds
1,1,centered,filler,binary,NA,NA,[1 0],262,192,NA,11.410837720739304,5.025345634203404,NA,192,262,NA,5.025345634203404,11.410837720739304,NA,k,NA,j,1,192,5.025345634203404,0,0.6290993690490723,11.4108377207393,5.0253456342034,NA
1,1,centered,filler,trinary,NA,NA,[2 0 1],232,272,361.0,8.897313637584615,12.21474049554672,18.0,361,232,272,18,8.897313637584615,12.21474049554672,k,NA,k,2,232,8.897313637584615,1,0.8355672359466553,12.2147404955467,8.89731363758461,NA
1,1,centered,attraction,trinary,l-s-dl,difficult,[1 2 0],236,273,301.0,9.25,12.25,14.25,273,301,236,12.25,14.25,9.25,j,NA,j,1,273,12.25,1,0.9984807968139648,12.25,9.25,s
1,1,centered,attraction,trinary,l-s-ds,easy,[0 1 2],224,273,203.0,8.25,12.25,6.25,224,273,203,8.25,12.25,6.25,k,NA,j,1,224,8.25,0,1.6082611083984375,12.25,8.25,l
1,1,centered,attraction,trinary,l-s-ds,easy,[1 0 2],247,301,224.0,10.25,14.25,8.25,301,247,224,14.25,10.25,8.25,k,NA,k,2,247,10.25,1,1.169217586517334,10.25,8.25,ds
1,1,centered,attraction,binary,l-s,easy,[0 1],224,273,NA,8.25,12.25,NA,224,273,NA,8.25,12.25,NA,k,NA,k,2,273,12.25,1,1.4420406818389893,12.25,8.25,s
1,1,centered,attraction,trinary,l-s-ds,difficult,[2 1 0],236,273,214.0,9.25,12.25,7.25,214,273,236,7.25,12.25,9.25,k,NA,k,2,273,12.25,1,1.2173185348510742,12.25,9.25,ds
1,1,centered,attraction,trinary,l-s-dl,easy,[1 2 0],247,301,331.0,10.25,14.25,16.25,301,331,247,14.25,16.25,10.25,l,NA,j,1,301,14.25,0,2.6439080238342285,10.25,16.25,l
1,1,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,j,1,247,10.25,1,0.9152357578277588,10.25,12.25,s
1,1,centered,attraction,binary,l-s,easy,[0 1],224,273,NA,8.25,12.25,NA,224,273,NA,8.25,12.25,NA,k,NA,k,2,273,12.25,1,0.8964090347290039,12.25,8.25,s
1,1,centered,attraction,trinary,l-s-ds,equal_1_jnd,[1 0 2],247,273,224.0,10.25,12.25,8.25,273,247,224,12.25,10.25,8.25,k,j,k,2,247,10.25,1,1.0703294277191162,10.25,8.25,ds
1,1,centered,attraction,trinary,l-s-dl,easy,[2 1 0],224,273,301.0,8.25,12.25,14.25,301,273,224,14.25,12.25,8.25,k,NA,j,1,301,14.25,0,2.157296657562256,12.25,8.25,l
1,1,centered,filler,binary,NA,NA,[1 0],232,171,NA,8.908381653481424,2.6258213486289605,NA,171,232,NA,2.6258213486289605,8.908381653481424,NA,k,NA,k,2,232,8.908381653481424,1,1.3068358898162842,2.62582134862896,8.90838165348142,NA
1,1,centered,filler,binary,NA,NA,[1 0],300,234,NA,14.23978476824527,9.095668499940077,NA,234,300,NA,9.095668499940077,14.23978476824527,NA,k,NA,j,1,234,9.095668499940077,0,1.6561293601989746,14.2397847682453,9.09566849994008,NA
1,1,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,1.9703688621520996,10.25,14.25,s
1,1,centered,attraction,trinary,l-s-ds,equal_2_jnd,[1 2 0],236,286,214.0,9.25,13.25,7.25,286,214,236,13.25,7.25,9.25,l,j,j,1,286,13.25,1,1.321199655532837,13.25,9.25,ds
1,1,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,j,1,286,13.25,1,0.7537925243377686,13.25,9.25,s
1,1,centered,attraction,binary,l-s,difficult,[0 1],247,286,NA,10.25,13.25,NA,247,286,NA,10.25,13.25,NA,j,NA,j,1,247,10.25,1,1.0392649173736572,10.25,13.25,s
1,1,centered,filler,binary,NA,NA,[1 0],205,267,NA,6.451501718212173,11.784537424100565,NA,267,205,NA,11.784537424100565,6.451501718212173,NA,k,NA,j,1,267,11.784537424100565,0,2.2291862964630127,11.7845374241006,6.45150171821217,NA
1,1,centered,filler,binary,NA,NA,[1 0],267,201,NA,11.845278196649002,6.012441776110791,NA,201,267,NA,6.012441776110791,11.845278196649002,NA,k,NA,k,2,267,11.845278196649002,1,1.4350905418395996,11.845278196649,6.01244177611079,NA
1,1,centered,attraction,trinary,l-s-ds,difficult,[0 1 2],236,273,214.0,9.25,12.25,7.25,236,273,214,9.25,12.25,7.25,k,NA,k,2,273,12.25,1,1.5298900604248047,12.25,9.25,ds
1,1,centered,attraction,trinary,l-s-ds,easy,[0 2 1],224,273,203.0,8.25,12.25,6.25,224,203,273,8.25,6.25,12.25,l,NA,k,2,203,6.25,0,2.1848626136779785,12.25,8.25,s
1,1,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,k,2,273,12.25,1,1.5438365936279297,10.25,12.25,l
1,1,centered,attraction,trinary,l-s-dl,equal_2_jnd,[2 1 0],236,286,316.0,9.25,13.25,15.25,316,286,236,15.25,13.25,9.25,l,k,j,1,316,15.25,0,2.0360419750213623,13.25,9.25,l
1,1,centered,attraction,trinary,l-s-dl,equal_1_jnd,[0 1 2],247,273,301.0,10.25,12.25,14.25,247,273,301,10.25,12.25,14.25,j,k,k,2,273,12.25,1,0.9787304401397705,10.25,14.25,l
1,1,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,j,1,286,13.25,0,0.9675562381744385,10.25,13.25,l
1,1,centered,attraction,trinary,l-s-dl,equal_2_jnd,[1 0 2],236,286,316.0,9.25,13.25,15.25,286,236,316,13.25,9.25,15.25,k,j,k,2,236,9.25,1,3.787731885910034,13.25,9.25,dl
1,1,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,0.9229714870452881,10.25,14.25,s
1,1,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,k,2,224,8.25,0,0.7521882057189941,12.25,8.25,l
1,1,centered,attraction,trinary,l-s-ds,easy,[1 2 0],247,301,224.0,10.25,14.25,8.25,301,224,247,14.25,8.25,10.25,l,NA,k,2,224,8.25,0,3.1238815784454346,10.25,8.25,l
1,1,centered,attraction,binary,l-s,easy,[0 1],224,273,NA,8.25,12.25,NA,224,273,NA,8.25,12.25,NA,k,NA,k,2,273,12.25,1,3.728271722793579,12.25,8.25,s
1,1,centered,filler,binary,NA,NA,[0 1],248,246,NA,10.30760504079765,10.114881485933438,NA,248,246,NA,10.30760504079765,10.114881485933438,NA,j,NA,k,2,246,10.114881485933438,0,2.9290032386779785,10.1148814859334,10.3076050407977,NA
200,2,left,attraction,trinary,l-s-ds,difficult,[0 2 1],206,238,187,6.5,9.5,4.5,206,187,238,6.5,4.5,9.5,j,NA,k,2,187,4.5,0,7.15735101699829,4.5,9.5,ds
200,2,left,filler,binary,NA,NA,[1 0],193,171,NA,5.15838165348142,2.62582134862896,NA,171,193,NA,2.62582134862896,5.15838165348142,NA,k,NA,j,1,171,2.62582134862896,0,7.43534159660339,2.62582134862896,5.15838165348142,NA
